,TRTALONE,year
220649,0,2021
220650,812,2021
220651,690,2021
220652,10,2021
220653,1320,2021
220654,240,2021
220655,60,2021
220656,540,2021
220657,100,2021
220658,197,2021
220659,560,2021
220660,60,2021
220661,655,2021
220662,750,2021
220663,745,2021
220664,675,2021
220665,700,2021
220666,280,2021
220667,600,2021
220668,105,2021
220669,155,2021
220670,150,2021
220671,635,2021
220672,660,2021
220673,170,2021
220674,900,2021
220675,350,2021
220676,749,2021
220677,325,2021
220678,930,2021
220679,941,2021
220680,780,2021
220681,870,2021
220682,260,2021
220683,280,2021
220684,210,2021
220685,61,2021
220686,105,2021
220687,240,2021
220688,0,2021
220689,203,2021
220690,1140,2021
220691,940,2021
220692,150,2021
220693,0,2021
220694,300,2021
220695,0,2021
220696,445,2021
220697,180,2021
220698,104,2021
220699,570,2021
220700,960,2021
220701,120,2021
220702,615,2021
220703,760,2021
220704,0,2021
220705,60,2021
220706,990,2021
220707,150,2021
220708,180,2021
220709,225,2021
220710,390,2021
220711,515,2021
220712,970,2021
220713,0,2021
220714,270,2021
220715,142,2021
220716,35,2021
220717,55,2021
220718,108,2021
220719,180,2021
220720,240,2021
220721,686,2021
220722,25,2021
220723,510,2021
220724,345,2021
220725,180,2021
220726,0,2021
220727,0,2021
220728,50,2021
220729,148,2021
220730,915,2021
220731,195,2021
220732,645,2021
220733,0,2021
220734,895,2021
220735,610,2021
220736,380,2021
220737,715,2021
220738,900,2021
220739,585,2021
220740,167,2021
220741,150,2021
220742,180,2021
220743,527,2021
220744,730,2021
220745,255,2021
220746,570,2021
220747,735,2021
220748,580,2021
220749,372,2021
220750,0,2021
220751,130,2021
220752,105,2021
220753,900,2021
220754,260,2021
220755,635,2021
220756,330,2021
220757,60,2021
220758,430,2021
220759,230,2021
220760,500,2021
220761,40,2021
220762,360,2021
220763,375,2021
220764,710,2021
220765,857,2021
220766,332,2021
220767,130,2021
220768,185,2021
220769,14,2021
220770,190,2021
220771,480,2021
220772,80,2021
220773,30,2021
220774,670,2021
220775,720,2021
220776,360,2021
220777,602,2021
220778,106,2021
220779,520,2021
220780,230,2021
220781,240,2021
220782,630,2021
220783,150,2021
220784,370,2021
220785,55,2021
220786,195,2021
220787,391,2021
220788,285,2021
220789,940,2021
220790,420,2021
220791,30,2021
220792,450,2021
220793,270,2021
220794,101,2021
220795,740,2021
220796,613,2021
220797,480,2021
220798,770,2021
220799,490,2021
220800,135,2021
220801,340,2021
220802,870,2021
220803,425,2021
220804,750,2021
220805,820,2021
220806,685,2021
220807,930,2021
220808,130,2021
220809,394,2021
220810,90,2021
220811,570,2021
220812,122,2021
220813,16,2021
220814,660,2021
220815,60,2021
220816,505,2021
220817,30,2021
220818,445,2021
220819,735,2021
220820,120,2021
220821,870,2021
220822,150,2021
220823,180,2021
220824,165,2021
220825,315,2021
220826,60,2021
220827,615,2021
220828,345,2021
220829,640,2021
220830,288,2021
220831,510,2021
220832,845,2021
220833,614,2021
220834,255,2021
220835,840,2021
220836,690,2021
220837,825,2021
220838,30,2021
220839,90,2021
220840,94,2021
220841,370,2021
220842,240,2021
220843,140,2021
220844,15,2021
220845,485,2021
220846,40,2021
220847,960,2021
220848,0,2021
220849,30,2021
220850,717,2021
220851,15,2021
220852,660,2021
220853,85,2021
220854,445,2021
220855,960,2021
220856,365,2021
220857,495,2021
220858,960,2021
220859,200,2021
220860,730,2021
220861,565,2021
220862,181,2021
220863,660,2021
220864,510,2021
220865,885,2021
220866,210,2021
220867,555,2021
220868,960,2021
220869,475,2021
220870,60,2021
220871,75,2021
220872,500,2021
220873,660,2021
220874,170,2021
220875,345,2021
220876,60,2021
220877,345,2021
220878,630,2021
220879,534,2021
220880,140,2021
220881,45,2021
220882,860,2021
220883,690,2021
220884,30,2021
220885,520,2021
220886,483,2021
220887,795,2021
220888,490,2021
220889,198,2021
220890,80,2021
220891,0,2021
220892,175,2021
220893,687,2021
220894,366,2021
220895,30,2021
220896,204,2021
220897,195,2021
220898,486,2021
220899,180,2021
220900,70,2021
220901,150,2021
220902,660,2021
220903,150,2021
220904,103,2021
220905,782,2021
220906,70,2021
220907,95,2021
220908,215,2021
220909,1010,2021
220910,15,2021
220911,705,2021
220912,475,2021
220913,550,2021
220914,715,2021
220915,106,2021
220916,414,2021
220917,315,2021
220918,345,2021
220919,140,2021
220920,0,2021
220921,450,2021
220922,355,2021
220923,240,2021
220924,340,2021
220925,45,2021
220926,815,2021
220927,0,2021
220928,611,2021
220929,475,2021
220930,75,2021
220931,565,2021
220932,312,2021
220933,135,2021
220934,510,2021
220935,655,2021
220936,260,2021
220937,1020,2021
220938,740,2021
220939,635,2021
220940,60,2021
220941,120,2021
220942,863,2021
220943,47,2021
220944,550,2021
220945,55,2021
220946,55,2021
220947,555,2021
220948,160,2021
220949,495,2021
220950,170,2021
220951,435,2021
220952,18,2021
220953,100,2021
220954,200,2021
220955,780,2021
220956,650,2021
220957,202,2021
220958,565,2021
220959,200,2021
220960,255,2021
220961,310,2021
220962,840,2021
220963,510,2021
220964,90,2021
220965,750,2021
220966,710,2021
220967,830,2021
220968,240,2021
220969,92,2021
220970,90,2021
220971,630,2021
220972,405,2021
220973,270,2021
220974,90,2021
220975,155,2021
220976,95,2021
220977,484,2021
220978,540,2021
220979,265,2021
220980,780,2021
220981,537,2021
220982,465,2021
220983,287,2021
220984,695,2021
220985,60,2021
220986,567,2021
220987,479,2021
220988,0,2021
220989,290,2021
220990,385,2021
220991,780,2021
220992,0,2021
220993,325,2021
220994,705,2021
220995,1230,2021
220996,855,2021
220997,60,2021
220998,625,2021
220999,65,2021
221000,703,2021
221001,530,2021
221002,90,2021
221003,85,2021
221004,421,2021
221005,305,2021
221006,335,2021
221007,180,2021
221008,320,2021
221009,30,2021
221010,900,2021
221011,575,2021
221012,290,2021
221013,915,2021
221014,107,2021
221015,165,2021
221016,180,2021
221017,618,2021
221018,127,2021
221019,120,2021
221020,0,2021
221021,481,2021
221022,475,2021
221023,622,2021
221024,90,2021
221025,343,2021
221026,715,2021
221027,460,2021
221028,60,2021
221029,900,2021
221030,585,2021
221031,160,2021
221032,549,2021
221033,45,2021
221034,274,2021
221035,660,2021
221036,0,2021
221037,30,2021
221038,30,2021
221039,400,2021
221040,825,2021
221041,130,2021
221042,375,2021
221043,930,2021
221044,575,2021
221045,840,2021
221046,870,2021
221047,245,2021
221048,300,2021
221049,140,2021
221050,395,2021
221051,185,2021
221052,0,2021
221053,425,2021
221054,310,2021
221055,330,2021
221056,30,2021
221057,420,2021
221058,120,2021
221059,80,2021
221060,61,2021
221061,50,2021
221062,700,2021
221063,600,2021
221064,155,2021
221065,180,2021
221066,495,2021
221067,395,2021
221068,690,2021
221069,195,2021
221070,450,2021
221071,650,2021
221072,180,2021
221073,150,2021
221074,450,2021
221075,120,2021
221076,357,2021
221077,405,2021
221078,60,2021
221079,124,2021
221080,0,2021
221081,93,2021
221082,84,2021
221083,370,2021
221084,355,2021
221085,121,2021
221086,150,2021
221087,750,2021
221088,232,2021
221089,270,2021
221090,90,2021
221091,225,2021
221092,300,2021
221093,142,2021
221094,810,2021
221095,0,2021
221096,175,2021
221097,70,2021
221098,25,2021
221099,480,2021
221100,20,2021
221101,512,2021
221102,360,2021
221103,80,2021
221104,160,2021
221105,635,2021
221106,50,2021
221107,0,2021
221108,465,2021
221109,630,2021
221110,110,2021
221111,60,2021
221112,695,2021
221113,700,2021
221114,360,2021
221115,500,2021
221116,150,2021
221117,120,2021
221118,122,2021
221119,70,2021
221120,0,2021
221121,900,2021
221122,470,2021
221123,153,2021
221124,0,2021
221125,90,2021
221126,540,2021
221127,60,2021
221128,915,2021
221129,0,2021
221130,470,2021
221131,25,2021
221132,354,2021
221133,0,2021
221134,240,2021
221135,825,2021
221136,570,2021
221137,115,2021
221138,5,2021
221139,570,2021
221140,35,2021
221141,45,2021
221142,940,2021
221143,0,2021
221144,25,2021
221145,722,2021
221146,525,2021
221147,180,2021
221148,165,2021
221149,235,2021
221150,399,2021
221151,275,2021
221152,940,2021
221153,0,2021
221154,0,2021
221155,255,2021
221156,540,2021
221157,120,2021
221158,304,2021
221159,400,2021
221160,180,2021
221161,900,2021
221162,65,2021
221163,443,2021
221164,210,2021
221165,435,2021
221166,80,2021
221167,160,2021
221168,860,2021
221169,240,2021
221170,332,2021
221171,274,2021
221172,255,2021
221173,147,2021
221174,1020,2021
221175,193,2021
221176,325,2021
221177,270,2021
221178,45,2021
221179,360,2021
221180,655,2021
221181,145,2021
221182,0,2021
221183,595,2021
221184,251,2021
221185,60,2021
221186,345,2021
221187,134,2021
221188,130,2021
221189,440,2021
221190,302,2021
221191,555,2021
221192,480,2021
221193,900,2021
221194,135,2021
221195,240,2021
221196,910,2021
221197,360,2021
221198,225,2021
221199,730,2021
221200,60,2021
221201,55,2021
221202,700,2021
221203,189,2021
221204,20,2021
221205,585,2021
221206,345,2021
221207,285,2021
221208,15,2021
221209,810,2021
221210,550,2021
221211,2,2021
221212,0,2021
221213,180,2021
221214,720,2021
221215,320,2021
221216,0,2021
221217,105,2021
221218,0,2021
221219,0,2021
221220,0,2021
221221,210,2021
221222,90,2021
221223,220,2021
221224,120,2021
221225,15,2021
221226,0,2021
221227,35,2021
221228,1,2021
221229,920,2021
221230,365,2021
221231,630,2021
221232,0,2021
221233,189,2021
221234,410,2021
221235,150,2021
221236,120,2021
221237,40,2021
221238,195,2021
221239,540,2021
221240,635,2021
221241,75,2021
221242,1020,2021
221243,65,2021
221244,505,2021
221245,150,2021
221246,20,2021
221247,130,2021
221248,560,2021
221249,350,2021
221250,135,2021
221251,290,2021
221252,180,2021
221253,1220,2021
221254,0,2021
221255,0,2021
221256,680,2021
221257,60,2021
221258,145,2021
221259,124,2021
221260,130,2021
221261,380,2021
221262,2,2021
221263,0,2021
221264,195,2021
221265,0,2021
221266,945,2021
221267,0,2021
221268,300,2021
221269,165,2021
221270,930,2021
221271,266,2021
221272,765,2021
221273,61,2021
221274,265,2021
221275,540,2021
221276,0,2021
221277,116,2021
221278,370,2021
221279,165,2021
221280,255,2021
221281,180,2021
221282,414,2021
221283,135,2021
221284,78,2021
221285,0,2021
221286,0,2021
221287,345,2021
221288,80,2021
221289,303,2021
221290,315,2021
221291,464,2021
221292,251,2021
221293,290,2021
221294,147,2021
221295,300,2021
221296,5,2021
221297,40,2021
221298,285,2021
221299,210,2021
221300,280,2021
221301,476,2021
221302,295,2021
221303,100,2021
221304,126,2021
221305,330,2021
221306,810,2021
221307,390,2021
221308,110,2021
221309,170,2021
221310,350,2021
221311,545,2021
221312,960,2021
221313,230,2021
221314,260,2021
221315,614,2021
221316,154,2021
221317,715,2021
221318,0,2021
221319,124,2021
221320,160,2021
221321,0,2021
221322,450,2021
221323,176,2021
221324,540,2021
221325,163,2021
221326,60,2021
221327,300,2021
221328,310,2021
221329,165,2021
221330,310,2021
221331,0,2021
221332,850,2021
221333,915,2021
221334,70,2021
221335,265,2021
221336,280,2021
221337,175,2021
221338,644,2021
221339,165,2021
221340,0,2021
221341,250,2021
221342,104,2021
221343,540,2021
221344,840,2021
221345,935,2021
221346,845,2021
221347,765,2021
221348,12,2021
221349,327,2021
221350,140,2021
221351,630,2021
221352,369,2021
221353,290,2021
221354,240,2021
221355,525,2021
221356,780,2021
221357,333,2021
221358,140,2021
221359,122,2021
221360,385,2021
221361,275,2021
221362,60,2021
221363,0,2021
221364,1230,2021
221365,65,2021
221366,244,2021
221367,258,2021
221368,379,2021
221369,268,2021
221370,150,2021
221371,470,2021
221372,860,2021
221373,23,2021
221374,255,2021
221375,100,2021
221376,1035,2021
221377,420,2021
221378,315,2021
221379,808,2021
221380,61,2021
221381,180,2021
221382,100,2021
221383,400,2021
221384,120,2021
221385,840,2021
221386,1,2021
221387,0,2021
221388,930,2021
221389,535,2021
221390,0,2021
221391,260,2021
221392,425,2021
221393,781,2021
221394,600,2021
221395,476,2021
221396,0,2021
221397,525,2021
221398,652,2021
221399,765,2021
221400,656,2021
221401,390,2021
221402,60,2021
221403,482,2021
221404,635,2021
221405,240,2021
221406,570,2021
221407,660,2021
221408,111,2021
221409,80,2021
221410,780,2021
221411,295,2021
221412,827,2021
221413,165,2021
221414,905,2021
221415,635,2021
221416,180,2021
221417,420,2021
221418,340,2021
221419,185,2021
221420,770,2021
221421,105,2021
221422,439,2021
221423,20,2021
221424,210,2021
221425,120,2021
221426,730,2021
221427,250,2021
221428,1043,2021
221429,475,2021
221430,295,2021
221431,0,2021
221432,0,2021
221433,1000,2021
221434,132,2021
221435,25,2021
221436,40,2021
221437,280,2021
221438,540,2021
221439,470,2021
221440,1140,2021
221441,50,2021
221442,590,2021
221443,245,2021
221444,0,2021
221445,700,2021
221446,10,2021
221447,0,2021
221448,110,2021
221449,60,2021
221450,205,2021
221451,247,2021
221452,75,2021
221453,0,2021
221454,345,2021
221455,30,2021
221456,258,2021
221457,915,2021
221458,690,2021
221459,232,2021
221460,750,2021
221461,170,2021
221462,480,2021
221463,285,2021
221464,0,2021
221465,0,2021
221466,70,2021
221467,15,2021
221468,806,2021
221469,710,2021
221470,413,2021
221471,222,2021
221472,80,2021
221473,227,2021
221474,0,2021
221475,895,2021
221476,60,2021
221477,10,2021
221478,750,2021
221479,140,2021
221480,348,2021
221481,360,2021
221482,590,2021
221483,735,2021
221484,735,2021
221485,360,2021
221486,228,2021
221487,785,2021
221488,585,2021
221489,100,2021
221490,172,2021
221491,385,2021
221492,5,2021
221493,0,2021
221494,50,2021
221495,276,2021
221496,332,2021
221497,275,2021
221498,10,2021
221499,55,2021
221500,506,2021
221501,1020,2021
221502,60,2021
221503,155,2021
221504,630,2021
221505,300,2021
221506,770,2021
221507,180,2021
221508,225,2021
221509,230,2021
221510,597,2021
221511,50,2021
221512,0,2021
221513,537,2021
221514,210,2021
221515,555,2021
221516,200,2021
221517,80,2021
221518,575,2021
221519,381,2021
221520,0,2021
221521,469,2021
221522,855,2021
221523,60,2021
221524,15,2021
221525,1080,2021
221526,175,2021
221527,560,2021
221528,805,2021
221529,240,2021
221530,205,2021
221531,270,2021
221532,90,2021
221533,720,2021
221534,150,2021
221535,690,2021
221536,50,2021
221537,20,2021
221538,10,2021
221539,150,2021
221540,270,2021
221541,0,2021
221542,110,2021
221543,900,2021
221544,332,2021
221545,481,2021
221546,350,2021
221547,405,2021
221548,810,2021
221549,763,2021
221550,237,2021
221551,70,2021
221552,450,2021
221553,10,2021
221554,252,2021
221555,165,2021
221556,64,2021
221557,495,2021
221558,331,2021
221559,780,2021
221560,165,2021
221561,80,2021
221562,780,2021
221563,570,2021
221564,300,2021
221565,850,2021
221566,610,2021
221567,92,2021
221568,0,2021
221569,195,2021
221570,745,2021
221571,850,2021
221572,280,2021
221573,840,2021
221574,720,2021
221575,90,2021
221576,80,2021
221577,465,2021
221578,1040,2021
221579,335,2021
221580,65,2021
221581,800,2021
221582,420,2021
221583,180,2021
221584,96,2021
221585,485,2021
221586,198,2021
221587,405,2021
221588,261,2021
221589,870,2021
221590,0,2021
221591,201,2021
221592,600,2021
221593,474,2021
221594,0,2021
221595,0,2021
221596,1005,2021
221597,105,2021
221598,472,2021
221599,130,2021
221600,985,2021
221601,635,2021
221602,270,2021
221603,339,2021
221604,395,2021
221605,900,2021
221606,430,2021
221607,311,2021
221608,122,2021
221609,850,2021
221610,520,2021
221611,963,2021
221612,210,2021
221613,10,2021
221614,480,2021
221615,415,2021
221616,0,2021
221617,580,2021
221618,1,2021
221619,260,2021
221620,300,2021
221621,720,2021
221622,0,2021
221623,755,2021
221624,80,2021
221625,25,2021
221626,400,2021
221627,180,2021
221628,155,2021
221629,365,2021
221630,170,2021
221631,30,2021
221632,145,2021
221633,25,2021
221634,225,2021
221635,0,2021
221636,170,2021
221637,670,2021
221638,240,2021
221639,600,2021
221640,20,2021
221641,630,2021
221642,270,2021
221643,245,2021
221644,1015,2021
221645,140,2021
221646,630,2021
221647,30,2021
221648,395,2021
221649,870,2021
221650,570,2021
221651,940,2021
221652,193,2021
221653,255,2021
221654,215,2021
221655,565,2021
221656,231,2021
221657,595,2021
221658,0,2021
221659,1010,2021
221660,90,2021
221661,705,2021
221662,585,2021
221663,400,2021
221664,409,2021
221665,190,2021
221666,980,2021
221667,0,2021
221668,210,2021
221669,856,2021
221670,714,2021
221671,830,2021
221672,0,2021
221673,0,2021
221674,250,2021
221675,580,2021
221676,0,2021
221677,290,2021
221678,505,2021
221679,155,2021
221680,840,2021
221681,677,2021
221682,465,2021
221683,215,2021
221684,20,2021
221685,127,2021
221686,858,2021
221687,60,2021
221688,150,2021
221689,120,2021
221690,710,2021
221691,521,2021
221692,270,2021
221693,0,2021
221694,220,2021
221695,430,2021
221696,0,2021
221697,0,2021
221698,400,2021
221699,34,2021
221700,855,2021
221701,80,2021
221702,1110,2021
221703,95,2021
221704,435,2021
221705,150,2021
221706,483,2021
221707,635,2021
221708,110,2021
221709,35,2021
221710,545,2021
221711,115,2021
221712,0,2021
221713,244,2021
221714,526,2021
221715,55,2021
221716,390,2021
221717,5,2021
221718,1035,2021
221719,145,2021
221720,139,2021
221721,40,2021
221722,0,2021
221723,745,2021
221724,480,2021
221725,85,2021
221726,240,2021
221727,30,2021
221728,625,2021
221729,620,2021
221730,755,2021
221731,180,2021
221732,585,2021
221733,585,2021
221734,435,2021
221735,870,2021
221736,203,2021
221737,575,2021
221738,0,2021
221739,395,2021
221740,750,2021
221741,115,2021
221742,40,2021
221743,689,2021
221744,590,2021
221745,195,2021
221746,720,2021
221747,265,2021
221748,252,2021
221749,650,2021
221750,330,2021
221751,15,2021
221752,24,2021
221753,507,2021
221754,580,2021
221755,995,2021
221756,531,2021
221757,60,2021
221758,165,2021
221759,225,2021
221760,245,2021
221761,120,2021
221762,855,2021
221763,360,2021
221764,201,2021
221765,900,2021
221766,30,2021
221767,175,2021
221768,812,2021
